"astronomischnau00triegoog","Astronomisch-nautische Ephemeriden","Buchdruckerei des Österr .-Ungar. Lloyd","University of Michigan","1886-01-01"
"bub_gb_scxuo2DFJG8C","Elementi di astronomia con le applicazioni alla geografia, nautica, gnomonica e cronologia di Giovanni Santini ... Vol. 1. 2.","No Publisher","unknown library","1830-01-01"
"acenturysprogre00macpgoog","A Century's Progress in Astronomy","W. Blackwood and sons","University of California","1906-01-01"
"astronomyandast04obsegoog","Astronomy and Astro-physics ...","Goodsell Observatory","unknown library","1889-01-01"
"theoreelementsof00whitrich","The elements of theoretical and descriptive astronomy, for the use of colleges and academies","New York, John Wiley & sons, inc.; [etc., etc.]","University of California Libraries","1920-01-01"
"bub_gb_Md0zAQAAIAAJ","Astronomische Nachrichten","[S.l. : s.n.]; Weinheim : Wiley-VCH","unknown library","1823-01-01"
"bub_gb_G3rNKD-42Y4C","Parole pronunziate dal prof. G.B. Donati il dì 26 settembre 1869, in occasione che gli astronomi di varie parti d'Europa riuniti in Firenze per conferire intorno alla misura di un grado europeo visitarono i lavori incominciati per la costruzione di un nuovo osservatorio sulla collina di Arcetri","Tip. dei Successori Le Monnier","unknown library","1869-01-01"
"aristoteleadena00pluzgoog","Aristotelea de natura astrorum opinio, eiusque vices apud philosophos tum antiquos, tum medii ...","apud Ernestum Thorin","Harvard University","1887-01-01"
"bub_gb_2jEaAAAAYAAJ","Handwörten der astronomie","E. Trewendt","unknown library","1897-01-01"
"bub_gb_axZLAAAAYAAJ","Sirius. Zeitschrift für populäre astronomie ..","Leipzig, K. Scholtze","unknown library","1800-01-01"
"theoretischeund00littgoog","Theoretische und practische Astronomie","No Publisher","Oxford University","1827-01-01"
"bub_gb_1C0rAAAAcAAJ","20 Herschels Entdeckungen in der Astronomie und den ihr verwandten Wissenschaften","Cotta","unknown library","1828-01-01"
"electrictheorya00stowgoog","The Electric Theory of Astronomy","Printed for the authorby Cranston & Stowe","University of Michigan","1886-01-01"
"repertoriumfrex10unkngoog","Repertorium für experimental-physik, für physikalische technik, mathematische und astronomische instrumentenkunde","München und Leipzig, R. Oldenbourg","Harvard University","1866-01-01"
"bub_gb_36-3ItfDb0YC","Delle stelle cadenti considerate sotto i rapporti astronomico e meteorico per Waldemaro Ferrua","V. Meisner e comp. editori libraj","unknown library","1871-01-01"
"generalregister00petegoog","GENERAL REGISTER DER BAND LXI BIS LXXX DER ASTRONOMISCHEN NACHRICHTEN.","No Publisher","Oxford University","1875-01-01"
"sphericalastron00goog","Spherical astronomy","New York, D. Van Nostrand","University of California","1865-01-01"
"planetaryandste03mitcgoog","The planetary and stellar worlds: a popular exposition of the great discoveries and theories of modern astronomy","New York, Baker & Scribner","University of Michigan","1848-01-01"
"newastronomy00tras","New astronomy","New Orleans, B. Bloomfield & Co.","The Library of Congress","1875-01-01"
"horaeaegyptiaca00poolgoog","Horae Aegyptiacae: Or, the Chronology of Ancient Egypt Discovered from Astronomical and ...","John Murray","Oxford University","1851-01-01"
"atreatiseonastr00loomgoog","A Treatise on Astronomy","Harper & brothers","University of Michigan","1868-01-01"
"monthlynoticesr45socigoog","Monthly notices of the Royal Astronomical Society","London : Priestley and Weale","New York Public Library","1831-01-01"
"godrevelationby00brewgoog","God: Revelation by Christianity and Astronomical Science","Ward printing co.","University of California","1922-01-01"
"manualtoaccompa00davi","Manual to accompany the lunatellus globe, containing a complete course of problems and illustrations of the fundamental principles of geography and astronomy, for the use of teachers, schools and families","[Allegheny City, Pa.]","The Library of Congress","1884-01-01"
"introductiontoan00goed","Introduction to analytical mathematical astronomy..","[n.p.]","The Library of Congress","1921-01-01"
"electroastronom00spoogoog","Electro Astronomical Atlas ...: ... with Explanatory Notes, Questionsand Answers","Weed, Parsons and Company","unknown library","1874-01-01"
"leclipsedeluneou00lach","L'Eclipse de lune, ou L'astrologue qui tombe dans un puits, comédie en un acte et en prose mêlée de vaudevilles","Paris: Rue des droits de l'homme","Archives de la Ville de Bruxelles / Archief van de Stad Brussel","1801-01-01"
"atextbookfielda00comsgoog","A text-book of field astronomy for engineers","New York, J. Wiley & sons; [etc., etc.]","University of Michigan","1908-01-01"
"tudesetlectures04flamgoog","Études et lectures sur l'astronomie","Gauthier-Villars","Harvard University","1872-01-01"
"meddelandenfrnl00univgoog","Meddelanden från Lunds astronomiska observatorium","C.W.K. Gleerup, Sweden[etc., etc.]","University of California","1904-01-01"
"acyclopdiaphysi00nichgoog","A Cyclopædia of the Physical Sciences: Comprising Acoustics, Astronomy ...","Charles Griffin and Company","University of Michigan","1860-01-01"
"afewastronomica00swasgoog","A few astronomical instruments","[New York, Pittsburg, Chasmar-Winchell press]","University of Michigan","1900-01-01"
"astronomyforstu00holdgoog","Astronomy for Students and General Readers","H. Holt and company","New York Public Library","1880-01-01"
"alistanniversar00walkgoog","A LIST OF ANNIVERSARIES OF RAMRKABLE ASTRONOMICAL DISCOVERIES AND OCCURRENCES","No Publisher","Oxford University","1869-01-01"
"gesammeltemathe01enckgoog","Gesammelte mathematische und astronomische Abhandlungen","F. Dümmlersverlagsbuchhandlung","University of Michigan","1888-01-01"
"voyageaupolesud10durgoog","Voyage au pole sud et dans l'Océanie sur les corvettes l'Astrolabe et la Zélée ... pendant 1837 ...","No Publisher","Oxford University","1845-01-01"
"annalsastronomi04obsegoog","Annals of the Astronomical Observatory of Harvard College","No Publisher","Harvard University","1921-01-01"
"bub_gb_HR1OAAAAcAAJ","Voyage au Pôle Sud et dans l'Océanie sur les corvettes L'Astrolabe et La Zélée, exécuté ... pendant les années 18371840 sous le commandement de J. Dumontd'Urville","Gide","unknown library","1847-01-01"
"bub_gb_LCnXgwUQTPoC","Grandes descubrimientos astronómicos hechos recientemente por Sir John Herschel en el cabo de Buena Esperanza","Ignacio Estivill","Library of Catalonia","1836-01-01"
"indianeclipserep00britrich","The Indian eclipse, 1898 : report of the expeditions organized by the British Astronomical Association to observe the total solar eclipse of 1898 January 22","London : Hazell, Watson, and Viney","University of California Libraries","1899-01-01"
"bub_gb_5t43AAAAMAAJ","Monthly notices of the Astronomical Society of London","London : Priestly and Weale","unknown library","1827-01-01"
"voyageaupolesud14durgoog","Voyage au pole sud et dans l'Océanie sur les corvettes l'Astrolabe et la Zélée ... pendant 1837 ...","No Publisher","Oxford University","1842-01-01"
"meddelandenfrnl00obsegoog","Meddelanden från Lunds astronomiska observatorium","C.W.K. Gleerup, Sweden [etc., etc.]","University of California","1898-01-01"
"alaboratorymanu01byrdgoog","A Laboratory Manual in Astronomy","Ginn & company","University of Michigan","1899-01-01"
"effemeridiastro23milagoog","Effemeridi astronomiche di Milano per l'anno ...","Presso Giuseppe Galeazzi tipografo","New York Public Library","1817-01-01"
"studiesinastrono00goreuoft","Studies in astronomy","London : Chatto & Windus","Gerstein - University of Toronto","1904-01-01"
"bub_gb_8RZLAAAAYAAJ","Sirius. Zeitschrift für populäre astronomie ..","Leipzig, K. Scholtze","unknown library","1800-01-01"
"bub_gb_1T84AAAAcAAJ","Physikalisches Lexikon Encyklopädie der Physik und ihrer Hilfswissenschaften der Technologie, Meteorologie, Geographie, Geologie, Astronomie, Physiologie etc. nach dem Grade ihrer Verwandtschaft mit der Physik. D E","Wigand","unknown library","1853-01-01"
"amanualspherica09chaugoog","A Manual of Spherical and Practical Astronomy: Embracing the General ...","J.B. Lippincott & co.","Harvard University","1900-01-01"
"atreatiseonnavi04muirgoog","A Treatise on Navigation and Nautical Astronomy: Including the Theory of ...","The United States NavalInstitute","University of California","1911-01-01"
"gesammeltemathe02enckgoog","Gesammelte mathematische und astronomische Abhandlungen","F. Dümmlers","University of Michigan","1888-01-01"
"courslmentaired00consgoog","Cours élémentaire d'astronomie et de navigation","Gauthier-Villars","Harvard University","1903-01-01"
"bub_gb_RK9HmfppAhQC","Manneringʺ ili astrologʺ, sočinenie sira Valtera Skotta, perevodʺ sʺ Francuzskago, izdannyj Vladimiromʺ Bronevskimʺ. L·astʹ 1. 4.","No Publisher","National Central Library of Rome","1824-01-01"
"bub_gb_UBNLAAAAYAAJ","Wochenschrift für astronomie, meteorologie und geographie ..","Leipzig, R. Friese [etc., 1847-54]; Halle, H. W. Schmidt","Princeton University","1855-01-01"
"sphericalastron00brgoog","Spherical astronomy","New York, D. Van Nostrand","University of Michigan","1865-01-01"
"nauticalalmanac21offigoog","The Nautical Almanac and Astronomical Ephemeris for the Year ...","published by order of the Lords Commissioners of the Admiralty","New York Public Library","1835-01-01"
"anintroductiont06olmsgoog","An Introduction to Astronomy: Designed as a Text-book for the Use of Students in College","Collins & brother","unknown library","1872-01-01"
"bub_gb_IMkNAQAAIAAJ","Vom Arbeiter zum Astronomen die Lebensgeschichte eines Arbeiters","Allstein","University of California","1921-01-01"
"elementsastrono00jevogoog","Elements of astronomy, illustrated by problems on the globes, and adapted for the use of young ...","No Publisher","Oxford University","1828-01-01"
"elementsastrono02youngoog","The Elements of Astronomy: A Text-book","Ginn & company","University of Michigan","1894-01-01"
"bub_gb_V1M_AAAAcAAJ","Astronomische Untersuchungen","Bornträger","Bavarian State Library","1842-01-01"
"effemeridiastro16milagoog","Effemeridi astronomiche di Milano per l'anno ...","Presso Giuseppe Galeazzi tipografo","New York Public Library","1823-01-01"
"publionigidiofi00giangoog","Publio Nigidio Figulo astrologo e mago","No Publisher","Harvard University","1906-01-01"
"reviewherschels00goulgoog","Review of Herschel's Outlines of Astronomy: From the Christian Examiner for ...","Metcalf, printers to theUniversity","Harvard University","1849-01-01"
"astronomiepopul01barrgoog","Astronomie populaire","T. Morgand","New York Public Library","1865-01-01"
"repertoriumderc01carlgoog","Repertorium der Cometen-astronomie","Rieger","New York Public Library","1864-01-01"
"elementsastrono01lowegoog","The Elements of Astronomy, Or, The World as it Is, and as it Appears","Crocker and Brewster","University of Michigan","1850-01-01"
"bub_gb_TBFLAAAAYAAJ","Sirius. Zeitschrift für populäre astronomie ..","Leipzig, K. Scholtze","unknown library","1800-01-01"
"gesammeltemathe00enckgoog","Gesammelte mathematische und astronomische Abhandlungen","F. Dümmlers verlagsbuchhandlung","Harvard University","1888-01-01"
"elementsofastron01wilk","Elements of astronomy /","Boston : Hilliard, Gray and Co.","Duke University Libraries","1835-01-01"
"researchesonast00pickgoog","Researches on Astronomical Spectrum-photography","J. Wilson and Son","University of Michigan","1884-01-01"
"gri_33125000741807","Geschichte der astronomie","München, R. Oldenbourg","Getty Research Institute","1877-01-01"
"lettersonastron01olmsgoog","Letters on Astronomy, Addressed to a Lady: In which the Elements of the ...","Thomas H. Webb","Harvard University","1842-01-01"
"commentaireetdi00villgoog","Commentaire et discussion du système planétaire de l'astronome J. Perny Villeneuve. Par un ...","No Publisher","Oxford University","1861-01-01"
"bub_gb_VJMCAAAAQAAJ","Fünf Abhandlungen zur Geschichte der griechischen Philosophie und Astronomie","R. Reisland","No Contributor","1883-01-01"
"elementaryphysi01greggoog","Elementary Physical and Astronomical Geography: Specially Designed for Pupil Teachers, Students ...","J. Hughes & co.","University of Michigan","1893-01-01"
"lapoesiaastrolo00soldgoog","La poesia astrologica nel Quattrocento: richerche e studi","G.C. Sansoni","University of Michigan","1906-01-01"
"outlinesastrono00hersgoog","Outlines of Astronomy","Longman, Brown, Green , Longmans","New York Public Library","1851-01-01"
"elementsofastron00parkrich","Elements of astronomy with numerous examples and examination papers","New York, Longmans, Green & Co.","University of California Libraries","1902-01-01"
"anelementaryast01schogoog","An Elementary Astronomy for Academies and Schools: Illustrated by Numerous ...","Huntington and Savage","Harvard University","1849-01-01"
"bulletindesscie44unkngoog","Bulletin des sciences mathématiques et astronomiques","Paris : Gauthier-Villars","Harvard University","1870-01-01"
"windowobservato00kinggoog","The window observatory; or, Directions for rendering practical astronomy more ... useful","No Publisher","Oxford University","1877-01-01"
"bub_gb_VFRKAAAAYAAJ","Der Lauf des Obi zwischen Tobolsk und Obdorsk berichtigt durch astronomische Beobachtungen","Berlin, F. Dümmle","Columbia University","1831-01-01"
"lessonsinastron04youngoog","Lessons in astronomy, including uranography; a brief introductory course without mathematics","Boston, London, Ginn & company","Harvard University","1903-01-01"
"astronomicaltab00bailgoog","Astronomical Tables and Formulæ Together with a Variety of Problems Explanatory of Their Use and ...","[Printed by R. Taylor]","New York Public Library","1827-01-01"
"geschichtederin00whewgoog","Geschichte der inductiven Wissenschaften der Astronomie, Physik, Mechanik, Chemie, Geologie U ...","Hoffmann'sche Verlags -Buchhandlung","New York Public Library","1840-01-01"
"catechismastron00hardgoog","Catechism of astronomy, and the use of the globes","No Publisher","Oxford University","1845-01-01"
"bub_gb_V9gqAAAAcAAJ","Geschichte der griechischen astronomie bis auf Eratosthenes","Göttingen : J. F. Röwer","Bavarian State Library","1802-01-01"
"bub_gb_iRSZg1IW8qoC","Criticohistorica astronomicochronologica dissertatio de vera temporis ratione ac de epocae christianae cum mundi annis, et realis temporis extensione certa, veraque relatione a Strangolagalli archipraesbytero Eustachio Olivieri De Bovillis nobili olim in Henrici oppido nova methodo, accurato studio simplicissima demonstrandi art","excudit Bernardinus Olivieri","unknown library","1827-01-01"
